url,title,author,view,recommend,tag,synopsis,count,img
https://www.webnovel.com/book/re-the-extra's-dominance_32681809300259805,RE: The Extra's Dominance,Drei05,321.2K Views,5,N/A,"'My life is boring.'

Cole thought when he was 14 years old.

He thinks that there's nothing special about him or his life.

And he thought that the only reason he was alive is because he was not dead yet.

But then, at the age of 16, Cole developed a hobby.

And that's reading novels.

When he's reading, he feels emotions he normally wouldn't feel!

Cole feels like he's been brought into a different world!

And reading novels made him forget about the boredom he's feeling!

So he really enjoyed and liked novels!

To the point that he even started making one!

Yes, Cole became a novel author and his works were seen and read by many people around the world!

And seeing people talking about his work and supporting him made Cole enjoy writing too!

But after reading and writing novels again and again... for a long time.

Cole started to feel less excitement and thrill in doing them...

Nevertheless, he didn't stop.

Cole feels like he would be bored to death if he stop, so he just continued.

Ting-!

""Huh?""

Then one day, while Cole was reading through the comments of his novel.

He received a mail...

The sender was anonymous and the content of it didn't make sense to him.

""My work had been chosen...?""

""They will grant my wish?""

""What kind of bullshit is this?""

So Cole didn't pay attention to the mail.

...

""Eh?""

Though, he suddenly woke up in a different body and a different world!

Cole was sent inside his novel!

And he became Raven Obadiah...?

Who's that?

The protagonist? No.

The villain? No.

One of the major characters? No.

I don't know who the fuck Raven is too!

Cole doesn't know him too!

In short, he's just a fucking extra with no importance in the novel!

But there's something weird about Raven's life that Cole doesn't know...

And Cole, receiving a chance to have a life he could only dream of in the past...

""Hiding strength?""

""Staying an extra?""

""Letting the main characters handle everything?""

""Those sounds boring as fuck!""

Cole, or should I say, Raven—decided to live a life full of excitement!

He will do whatever he wants, and he wouldn't let anyone stop him!",135 Chapters,https://book-pic.webnovel.com/bookcover/32681809300259805?imageMogr2/thumbnail/600x&imageId=1753532489160
https://www.webnovel.com/book/return-of-the-legendary-runesmith_32278291308513405,Return of the Legendary Runesmith,RashCore,1.1M Views,4.65,N/A,"Burdened by the crushing debt of his parents, Lex never imagined a life beyond endless work and grief. But fate had other plans.

One fateful day, an accident ends his mundane existence—only to thrust him into a world of fantasy. Reincarnated as a side character doomed to fail, Lex now inhabits the body of a so-called teacher—a fraud with no real skills, destined for disgrace.

Standing at a crossroads, he faces a choice: follow the canon and flee from his inevitable downfall, or defy fate and carve his own path.

Just as he considers running… a voice calls out.

[Need some help?]

Grasping the talent that his predecessor never realized he had, Adrian decided to defy his fate and become a true Runesmith.

However, he never expected that once he would start on the path of becoming a Runesmith, he would start gaining so many connections.

[Ding!]

[Cross-dimension group chat has been activated!]

[Hero of World Nebula: Old man, when can I get my sword done?]

[The untamed witch: When will you help me with my staff?]

[The obsessed one: Darling, when will you do me-I mean, when will you do something about my blades?]

....what the heck is all this?

°°°°°°°°°

A/N:- Read the first few chapters, before deciding to drop it.

English won't be perfect, but it will be readable.

Additional tags: Cross-world group chat, possessive characters, sudden strength gain, overpowered MC, broken engagement.",287 Chapters,https://book-pic.webnovel.com/bookcover/32278291308513405?imageMogr2/thumbnail/600x&imageId=1749410999682
https://www.webnovel.com/book/cyberpunk-ultimate-cyborg-system_32159875808633505,Cyberpunk: Ultimate Cyborg System,Nomanalive,1.1M Views,4.48,N/A,"It’s the age of superhumans!

Genetic modifications, Cybernetic enhancements, magic enchantments- the choice is yours! For the right price, you can rise above the masses and gain power only ever seen in myths!

For the right price!

No matter how far humanity advances, power will always fall in the hands of the wealthy few. It was a truth Dante learned at a very young age and with it came a burning hatred for those who use power to oppress and dominate.

The flames grew stronger once he found himself faced with the cruelty of those who rule from above. Left all alone in the world, robbed of everyone he cherished, Dante swore revenge on those who hurt him, but true power couldn’t be fought with hatred alone.

In his search for a weapon that could help him take his revenge, Dante crosses paths with a certain Artifact, his fate taking a turn he could never have anticipated.
===================================
This is not a Fan Fic.

Check out my other works:
Valkyrie Smash.",318 Chapters,https://book-pic.webnovel.com/bookcover/32159875808633505?imageMogr2/thumbnail/600x&imageId=1743019300431
https://www.webnovel.com/book/ultimate-cash-system_32194213700143905,Ultimate Cash System,tiko_tiko,899.5K Views,N/A,N/A,"[Ding!! Ultimate Cash System Awakened ]

[Ding!! Mission: Study for One Hour. Minimum Reward: 1000$]

[Ding!! Mission: Greet the campus beauty. Minimum Reward: 600$]

Lukas, dying a tragic death regressed back in time; the first thing he did was study hard and get into an Ivy League university. Last time he died like a homeless dog who couldn't even afford food on the street, so he vowed to change that this time around.

Lukas still remembers who was behind his demise but decided to make himself wealthy first because he knows revenge is a dish poor people can't afford. With his ""Ultimate Cash System,"" he's going to become ultra-rich and crush those bugs along the way.


Additional Tags:
#sporty
#baseball
#WWE
#nontr
#noyuri
#famousprotagonist
#handsomeprotagonist
#lightcomedy
#regression",215 Chapters,https://book-pic.webnovel.com/bookcover/32194213700143905?imageMogr2/thumbnail/600x&imageId=1742053501546
https://www.webnovel.com/book/harbinger-of-glory_32760499100890605,Harbinger Of Glory,Art233,500.8K Views,4.87,N/A,"Manchester United, once a dominant force in world football, finds itself struggling under Erik ten Hag despite having the financial power to rebuild.

Big-money transfers fail to restore the club’s glory, forcing Ten Hag to shift his focus to homegrown talent.

Among the overlooked prospects in the U18 squad is Leo Calderon, a 17-year-old central midfielder buried deep in the pecking order.

Lacking physicality and dismissed by teammates as weak, Leo endures constant ridicule from those who dominate with strength and athleticism.

But during one ordinary training session, everything changes—Leo suddenly sees passing lanes no one else can, angles of play invisible to even the most talented prospects.

Yet, there’s a problem. His vision surpasses his ability. The passes he attempts don’t connect, his technique unable to match his newfound awareness.

Coaches dismiss his efforts as sloppy, and his struggles continue. But one unexpected observer—a visiting League One assistant coach—notices something different.

He watches Leo’s movements, seeing potential where others see failure.

As Leo fights to prove himself in an unforgiving system, the question lingers—can he refine his raw talent before the club moves on without him?

******************************

Also, all rights reserved for the companies and teams and also players I use in the novel since I don't know how image rights work and I'm too lazy to search it up on Bing-, I mean google",72 Chapters,https://book-pic.webnovel.com/bookcover/32760499100890605?imageMogr2/thumbnail/600x&imageId=1747693542806
https://www.webnovel.com/book/accidentally-reincarnated-in-cultivation-world_32760507200898005,Accidentally Reincarnated in Cultivation World,The_Imagination,796.6K Views,4.14,N/A,"He was promised a world of magic, dragons, and swords.
What he got was a hijacked system, and a realm ruled by cultivators who crush mountains with a punch.",159 Chapters,https://book-pic.webnovel.com/bookcover/32760507200898005?imageMogr2/thumbnail/600x&imageId=1754110059538
https://www.webnovel.com/book/i-got-reincarnated-as-a-zombie-girl_32423855500605705,I Got Reincarnated as a Zombie Girl,Neru_Hortensia,1.5M Views,3.72,N/A,"A 40-year-old man suddenly dies and is reincarnated in a world devastated by zombies—but instead of becoming a hero or a survivor, he wakes up as a zombie girl.",216 Chapters,https://book-pic.webnovel.com/bookcover/32423855500605705?imageMogr2/thumbnail/600x&imageId=1751865653545
https://www.webnovel.com/book/crownless-reincarnation-new-world-nah-i'd-win_32414454608615405,Crownless Reincarnation: New World? Nah I'd win,I_Eat_Crocodile,1.1M Views,4.72,N/A,"A crownless king in the world of gods.

Akamir had unrivaled strength, wealth, and prestige in a realm governed by martial ability.

Yet one mistake cost him his life.

When Akamir awakened in the fragile body of a disgraced noble’s son.

He found himself in a world steeped in mana, ancient artifacts, and gods who watched from above.

A world shaped by otherworlders summoned thousands of years ago.

But the longer he lived in this new reality, the more he noticed its abnormalities.

“I am a villain?”

A world with a predetermined path.

“...In a romance fantasy game and novel?”

He had become the anomaly.

***

Discord:- pY4jFzAWq2",220 Chapters,https://book-pic.webnovel.com/bookcover/32414454608615405?imageMogr2/thumbnail/600x&imageId=1750532189349
https://www.webnovel.com/book/from-goblin-slave-to-giga-daddy-a-goblin%E2%80%99s-guide-to-getting-a-harem_32503257408112805,From Goblin Slave To Giga-Daddy: A Goblin’s Guide to Getting a Harem,The_Thunder_Lord,921.6K Views,N/A,N/A,"Rae, a perverted thief with bad luck and worse life choices, was caught peeping on a couple getting busy. Naturally, he got his ass kicked—and his life ended.
Or so he thought.
Just before his untimely demise, Rae had one last wish: to live like a king, surrounded by voluptuous women with big booties and even bigger breasts.

Turns out, death wasn’t the end. It was just the beginning. Rae woke up in a fantasy world, and not just any world, but one where he was gifted a special system. A system... with some unusual tastes.

[Ding!]

[Quest: Drink breast milk from the source.]

[Litres: 0/10]

[Reward: Race Change from Goblin to a race of your choosing.]

""Wait—what? I’m a goblin now?!""",144 Chapters,https://book-pic.webnovel.com/bookcover/32503257408112805?imageMogr2/thumbnail/600x&imageId=1748964967841
https://www.webnovel.com/book/basketball-soul-system-i-got-westbrook%E2%80%99s-mvp-powers-in-another-world!_32654832200958605,Basketball Soul System: I Got Westbrook’s MVP Powers in Another World!,Ken_Wong_1299,230.5K Views,N/A,N/A,"Ryan Carter, a die-hard fan of Russell Westbrook, tragically dies in a car accident after watching one of Westbrook’s most electrifying performances. But death isn’t the end—it’s the beginning. He awakens to find himself chosen by the mysterious Basketball Soul System, granting him a chance to be reborn in a parallel world with the abilities of any current NBA player. Without hesitation, he chooses his idol: 2016–2017 MVP Russell Westbrook, in his prime triple-double form.

Now reborn in the basketball-obsessed world of the ABA, Ryan joins the Iron City Roarers. With unstoppable athleticism, relentless energy, and a hunger to win, he begins carving a new legend—one fast break at a time.",124 Chapters,https://book-pic.webnovel.com/bookcover/32654832200958605?imageMogr2/thumbnail/600x&imageId=1750968966678
https://www.webnovel.com/book/infinite-wealth-in-a-new-world_32752649100661505,Infinite wealth In A New World,OP_Supreme,274.1K Views,3.8,N/A,"Sunny Draco was a middle age man with a completely normal life... Yes, Completely normal life... no wife, children, friends, and most of all... no money!

All these changed after getting transmigrated into the future... literally thousands years in the future... Insane.

With this new identity, and background, and with the infinite wealth system... Sunny will have to find a way to maneuver through this new life, and dangers.

[DING!]
[You gained a new quest.]
[Spend 50 billions in 24 hours.]
[Rewards: Gain grand class skill.]

""Spend 50 billions in one day?!! This will be fun."" Sunny said with a smirk.",123 Chapters,https://book-pic.webnovel.com/bookcover/32752649100661505?imageMogr2/thumbnail/600x&imageId=1756068251450
https://www.webnovel.com/book/i%E2%80%99m-not-your-husband-you-evil-dragon!_32396523508821305,"I’m Not Your Husband, You Evil Dragon!",Ben_Lies,219.3K Views,4.83,N/A,"Yuuta was the weakest, most average guy on Earth—barely scraping through college, working a part-time job, and growing up in a quiet orphanage with no family to call his own. Life was simple, predictable... and lonely.

Then one night, everything changed.

He had a vivid dream of sleeping with stunning, powerful Dragon Queen from another world.

He woke up, convinced it was just a dream.

Until she showed up in his room with child—wings, horns, and a little girl who called him “Papa.”

Erza, the Dragon Queen, had crossed worlds and was now stuck in the human world, her immense power sealed away. Now she had to learn to live in cramped apartments, work secret Job, and navigate the chaos of Earth.

Yuuta, once invisible and forgotten, suddenly found himself with a family, responsibilities, and feelings he never imagined possible.

But beneath the surface, a secret lies buried—one tied to Yuuta’s mysterious mother and the hidden truths woven into the lives of his wife and daughter, His orgin and cursed everything was conncet to Him.

As monsters, magic, and enemies close in, Yuuta doesn’t have to be a hero. He just needs to be the man who will protect everything he holds dear.",117 Chapters,https://book-pic.webnovel.com/bookcover/32396523508821305?imageMogr2/thumbnail/600x&imageId=1753470013287
https://www.webnovel.com/book/an-extra's-pov-my-three-fiancees-hate-me_32372679300403705,An Extra's POV: My Three Fiancees Hate Me,DepressedMage,1.0M Views,4.13,N/A,"Discord:https://discord.gg/VVhNsRjm

""Who would have thought that one ordinary review could instantly fuck your life? Definitely not me""

******

Luke was your average teenage boy, with an unhealthy obsession for light novels, rooted deep in some past truama.

After finishing a new read titled “The Hero’s Obsessed Harem,” he jumped online to post a review. His biggest issue? The so-called “hero” kept stealing other men’s love interests, and somehow, the story praised him for it.

Right after posting the review, he got an odd reply from the author:
“You think my book is flawed? I’ll make you regret that.”

Luke brushed it off as a salty writer who couldn’t handle criticism, until everything went dark.

The next time he opened his eyes, he was in the body of Riven Von Grave, the fourth son of the low-ranking Grave baron family, an irrelevant extra in The Hero’s Obsessed Harem. Riven was a forgotten character, engaged to three duke’s daughters since childhood, only for all three to abandon him for the so-called hero. And to make matters worse, he was fated to die in a war against demons, utterly forgotten.

But Luke isn’t having any of it.

Screw fate.
Screw the plot.
And most of all, screw the author who threw him into this mess.

Armed with a mysterious system and pure spite, Riven is going to rewrite his destiny, and win back his fiancées as well.

But with every change Riven makes, he changes the story, and pulls a calamity bigger than the demons toward them. What will he do when he realizes the impending doom, will he be able to fix his own mistakes?",239 Chapters,https://book-pic.webnovel.com/bookcover/32372679300403705?imageMogr2/thumbnail/600x&imageId=1753357680997
https://www.webnovel.com/book/return-of-the-youngest-son-with-sss-rank-talent_32644920008821905,Return of the Youngest Son with SSS-Rank Talent,BlackStrayedDemon,443.0K Views,4.9,N/A,"After the Calamity War, the final and most devastating conflict to decide who would claim the Divine Throne, Kael Medici stood as the last survivor.

He had led armies, fought with unmatched ferocity, and performed legendary feats. Yet in the end, his fate was no different from the rest. He perished like all the others, the final casualty of the Great War, his hand just shy of the throne he so desperately desired.

But when he thought it was over… his eyes snapped open.

He had returned to his youth, his memories intact.

The path to divinity is drenched in blood, and the battle for supremacy is merciless. Yet Kael has already endured this once. This time, failure is not an option.

With the memories of his past life, dominating talent and and a mysterious power awakening within him... The preparations to reach the Divine Throne were complete.
...
Discord: https://discord.gg/uqqr3bc3",132 Chapters,https://book-pic.webnovel.com/bookcover/32644920008821905?imageMogr2/thumbnail/600x&imageId=1750303682773
https://www.webnovel.com/book/the-isekai-milf-harem!_32070672500252605,The Isekai Milf harem!,LewdScholar,1.7M Views,4,N/A,"1, 2, 3

Start breeding.


You are reading the never-ending legacy of Alan, who fathers over 999,999,999,999 kids with over 99,999,999,999 women.

And no, I am not lying or being over the top.

I am telling the straight-up truth. If I am lying, may heaven strike me.

---

Queen Seraphina the Eternal Flame — Impregnated Successfully

Duchess Lysandra of the Silver Spire — Impregnated Successfully

High Elf Queen Aeloria Moonveil — Impregnated Successfully

Proud Knight-Captain Selene Veyra — Impregnated Successfully

The Twin Storm Sisters, Kaela & Vaela — Impregnated Successfully

Archmage Lady Valcira of the Seven Towers — Impregnated Successfully

Dragon Empress Shyvara Flamesong — Impregnated Successfully

Goddess of War Nyxara Bloodlily — Impregnated Successfully

Pirate Queen Maravelle Tideborn — Impregnated Successfully

Shadow Assassin Mistress Kyrin — Impregnated Successfully

Oracle-Princess Lysithea of the Moon Pools — Impregnated Successfully

Grand Duchess Eveloria Nightrose — Impregnated Successfully

Valkyrie Warlord Astrid Stormbreaker — Impregnated Successfully

Crimson Lotus Courtesan Mei-Hua — Impregnated Successfully

Celestial Priestess Arienna Starveil — Impregnated Successfully

Empress Dowager Xiuying of the Jade Throne — Impregnated Successfully

Desert Queen Zahra al-Sahir — Impregnated Successfully

Frost Sorceress Valthea Icebane — Impregnated Successfully

Beastkin Huntress Kaida of the Nine Claws — Impregnated Successfully

Fallen Angel Seraphelle Duskwing — Impregnated Successfully

Demon Queen Lilithra the Crimson Temptress — Impregnated Successfully

Imperial Heiress Helena of the Phoenix Court — Impregnated Successfully

Sword Saint Lady Elenora Wyrmbane — Impregnated Successfully

The Three Moon Sisters — Impregnated Successfully


...

I have a few mistakes in the early chapters, please ignore them and focus on the later chapters. I am too lazy to fix them. Jeez. I am stupid.

Anyway, check the comment or ask for the Discord link and I will give you the scan/invite code.

Is this the good story!? No.

But is this story worth reading!? No.


So, is the synopsis correct!? No, it is a lie. All the women mentioned here aren't introduced but they will soon be and yes, they will be impregnated.

* *

This is not some profound book with a magical, mystical, philosophical plot and I dare not claim it. This is another trash floating on the never ending cycle of human degeneracy.",184 Chapters,https://book-pic.webnovel.com/bookcover/32070672500252605?imageMogr2/thumbnail/600x&imageId=1753077965576
https://www.webnovel.com/book/beast-tamer-limitless-evolution_32112632508071205,Beast-Tamer: Limitless Evolution,Bj_Omonobi_4986,481.3K Views,N/A,N/A,"Osho woke up in a world both similar but also vastly different from the Earth called the Azure Star. This world is populated by terrible beasts and vile monsters that at one point pushed humanity to the brink of extinction. However, humans discovered an ability the changed the course of the bleak future. The ability to Tame beasts.

As such, Beast taming became the most common profession among humans, and powerful beast tamers have power, wealth, fame, and so on. It is Osho's goal to become the most powerful beast tamer alive, and his unique ability, one that allows him to evolve his beast's, makes that all the more possible.

***

A/N: Check out my Patrwon!

https://www.patreon.com/Singularity_800?utm_campaign=creatorshare_creator",149 Chapters,https://book-pic.webnovel.com/bookcover/32112632508071205?imageMogr2/thumbnail/600x&imageId=1741260838967
https://www.webnovel.com/book/a-love-i-shouldn't-feel_32591835408225505,A Love I Shouldn't Feel,Celine_Cheng,444.4K Views,4.96,N/A,"Warning : 18+ reader only.

( This story contains explicit sexual content, taboo relationships, and sensual themes. If you’re the type who gets offended by forbidden love or you feel this story violates your personal boundaries, do not proceed. By continuing, you acknowledge that you are of legal age and consenting to engage with adult content at your own discretion. )

Nakagawa Haruki thought marriage would bring him happiness. He had been in love with Satomi since high school, and after years of struggling together, they finally built a stable life. But stability came with a price.

Satomi was always busy. Work became her priority, and Haruki… was left behind. The warmth of their relationship faded, and intimacy became a distant memory. Nights felt colder, the bed emptier—even when she was right beside him.

Loneliness gnawed at him.

Then everything changed when Satomi’s family invited him to stay at their luxurious home.

That was the first time he truly saw her mother.

Kyouko.

Beautiful. Elegant. Younger-looking than her own daughter. And for the first time in years, Haruki felt something awaken inside him—something dangerous, something forbidden.

Living under the same roof, two lonely souls cross paths. And as Haruki struggles with his emotions, one question lingers in his mind:

What happens when the one who understands you most… is the one you should never desire?",298 Chapters,https://book-pic.webnovel.com/bookcover/32591835408225505?imageMogr2/thumbnail/600x&imageId=1746028861496
https://www.webnovel.com/book/date-a-witch-reborn-as-the-witch-of-lust!-(gl)_32772074108170505,Date a Witch: Reborn as the Witch of Lust! (GL),a8tart,273.4K Views,N/A,N/A,"[WSA Entry 2025]

[Additional tag: GL, Yuri, Only Wholesome romance, Harem, Slow romance, Academy, Fluff, Lighthearted, Overpowered Protagonist and Love Interest, No Male Lead, Hidden Protagonist, Late Smut ]

[Update Daily: 2 Chapters ]

Seven Witches. Seven Sins.

Mel Sakura had transmigrated into the World of Witchhunter's Howl, a gacha game she used to play, reborn as the Witch of Lust, fifteen years before the apocalyptic timeline.

Upon waking up, the System (who had kidnapped her in the first place) offered her a choice: Return to her original World, or stay and prevent the six Witches’ tragedies that led to the Witches’ Uprising.

“Oh? Then can I go home now?”

[ ...of course. I’m sorry for everything. Please stand still as I prepare the ritual. ]

“Hehe. I’m just kidding.” The Witch of Lust grinned, her cheeks tinged with red. “Why so eager to send me back? Don’t ruin my only chance for graduating from my Virginity, would you?”

So, with a full-blown Harem Plan in mind, a decade had passed since she finally resolved the Witch of Envy’s tragedy. And suddenly, the Witch of Pride broke through the Saintess’s Seal for a moment just to call the System a liar.

She should have really, really heeded that warning from the start. Or at least be more prepared for when the System finally revealed herself, and trapped her after she’d seduced them all…

“Um...Partner? Don’t you think you can let me out of the basement already?”

“Too late, Mel... Don’t worry. I will make you feel so good you’ll forget why you ever tried to save them.”

“Hic... just don’t shred my panty like last time...”

This is a fluffy, lighthearted fairy tale where everything finally aligned. The Witches. The Happy Ending. The welcomed Witches Uprising. And a System that finally had its wish granted:

A simple date in the Capital.

With her.


—————

Note:

In short, want Date a Live but Yuri + Witches + LOTS of fluffs + Overpowered Scheming Protagonist? You have come to the right place!

Inspired by Frieren (slice of life + action), Date a Live (premise), and the World God only Knows (Strategic Seduction)

Ah, and Re-zero, I suppose.

BUT NO ANGST. ZERO ANGST! ONLY FLUFF!
(Except the characters Backstory/resolution and IF scenarios)

Credits:

Cover: @PagE_PickEr

—————",160 Chapters,https://book-pic.webnovel.com/bookcover/32772074108170505?imageMogr2/thumbnail/600x&imageId=1747837630728
https://www.webnovel.com/book/world-awakening-the-legendary-player_32805252108005605,World Awakening: The Legendary Player,Mysticscaler,837.2K Views,3.72,N/A,"Join the discord: https://discord.gg/zxVEsgC83Y

----
A severely bullied and suicidal teenager is chosen by a ""System"" at the moment he’s about to commit a school shooting, granting him immense power in a world suddenly merged with a fantasy realm.

Now, armed with abilities born from his own trauma and rage, he must navigate a brutal new reality of monsters, dungeons, and gods, all while wrestling with the monster he is in danger of becoming.

[Congratulations! You have met the requirements!] 
[1st Player Chosen!] 
[You have won the System!]",201 Chapters,https://book-pic.webnovel.com/bookcover/32805252108005605?imageMogr2/thumbnail/600x&imageId=1751627522525
https://www.webnovel.com/book/origins-of-blood-(re)_32681187108358405,Origins of Blood (RE),N/A,227.9K Views,4.85,N/A,"I was a fool to believe that I, a mere red, could play God.
A fool to think I could change the world, to balance evil with good.
A fool to trust that those dearest to me would always remain by my side.

In this world, where blood reigns supreme, a single misstep is all it takes to lose oneself.

Ren, my dear little brother,
I hope you still watch over me, even though I am unworthy.
I’ll be with you soon—just wait a little longer.
If you always want to stay up to date, find out when this book will be physically released, when the manhwa of Origins of Blood will come out, or see more content like novel art, then join my Discord server! You can do so by adding me directly. My username is sera3036. I'll add you as a friend and invite you as fast as I can!",116 Chapters,https://book-pic.webnovel.com/bookcover/32681187108358405?imageMogr2/thumbnail/600x&imageId=1746853475478
https://www.webnovel.com/book/dark-dragon-the-summoned-hero-is-a-villain_32773462600082205,Dark Dragon: The Summoned Hero Is A Villain,ChakraLord,189.3K Views,4.29,N/A,"Noah was just another high school senior, until his entire class was summoned to another world as heroes.

The kingdom of Camelot is under siege. Demons are ravaging the land, and salvation lies in the hands of the summoned.

But while his classmates awaken powerful blessings and legendary skills, Noah awakens with the worst possible potential, FFF rank. His only ability? Roar.

He is deemed useless. Mocked. Abandoned.

Everyone wrote him off.

No one asked what had merged with Noah when he arrived.

Ding!
[True Potential: SSS Rank]

Because a Dragon doesn’t roar for show.

A Dragon roars to collect what it's owed.

And Noah? He's about to make the world pay.

---

Join the discord: https://discord.gg/m5ZNWqG3ZP",108 Chapters,https://book-pic.webnovel.com/bookcover/32773462600082205?imageMogr2/thumbnail/600x&imageId=1756127140331
https://www.webnovel.com/book/transmigrating-as-an-extra-but-the-heroine-has-regressed-!_32421449408720405,"Transmigrating as an Extra, But the Heroine Has Regressed?!",MonarchOfWords,832.8K Views,4,N/A,"SLASH!

(So this is death?!!)

I, Elysia, found myself dead before even reaching the Demon King's lair, and our Hero Party was completely annihilated.

And this was done by none other than a fellow human—my former classmate.

He had been mostly invisible during our time at the academy, but then he started committing one crime after another until he became a lackey of the Demon King.

Who would have thought that the strongest party of humanity would be wiped out by humanity’s traitors?

(If I could go back to the past, I swear I will kill you!)

Just when I thought I could finally pass on, I opened my eyes.

Five years back, when I first enrolled at Arcadia Academy.

And there he was, the traitorous bastard of humanity...

****

“Huh? Where am I?”

One day, I opened my eyes to find myself in an unfamiliar place and came to realize this was the world within the novel Savior's Dawn that I had read.

Everything seemed to be proceeding the same as in the novel—except for one thing.

The main heroine is glaring at me as though she wants to kill me.

Could I survive with the main heroine after my life?",162 Chapters,https://book-pic.webnovel.com/bookcover/32421449408720405?imageMogr2/thumbnail/600x&imageId=1744331354758
https://www.webnovel.com/book/e-rank-or-sss-rank-i-awakened-a-skill-that-shouldn%E2%80%99t-exist_32534508708505705,E-Rank or SSS-Rank: I Awakened a Skill That Shouldn’t Exist,UltraWriter_T,324.4K Views,N/A,N/A,"They called him useless. A failure. E-Rank trash.

But when Han Trystan awakens the Skill [Book Formation], everything changes.

Everyone thinks it’s a joke—until Han learns the truth:

He can create anything.
Weapons. Artifacts. Armors. Barriers.
Even Skills.

The system labeled him weak.

He was never meant to follow their rules.

He was born to break them.

_ _ _ _ _ _

Unlock Bonus Chapters!

You can earn bonus chapters through the following support:

100 Power Stones = 1 Bonus Chapter

30 Comments = 1 Bonus Chapter

2 Reviews = 1 Bonus Chapter


All bonus and extra chapters will be tallied and released every Monday morning.

Thank you for giving my novel a chance—I promise you won’t regret the journey",225 Chapters,https://book-pic.webnovel.com/bookcover/32534508708505705?imageMogr2/thumbnail/600x&imageId=1756035650673
https://www.webnovel.com/book/billionaire-legacy-i-became-overpowered-with-my-spending-system_32602909908344805,Billionaire Legacy: I Became Overpowered With My Spending System,Donnuuu,985.1K Views,N/A,N/A,"Logan Mercer, an orphan barely surviving on his own, awakened the Spending System as a child.
But as a broke teenager struggling to even pay his rent, how could he possibly use it?

Bullied by his classmates and cast aside by society, Logan’s life changed the day he was suddenly surrounded by men in black suits.

“Your father has been missing for over a year. As per his will, you are to inherit all his assets,” they said.

To his shock, Logan learns that he was the sole heir of the Mercer family fortune — and with it came control of major businesses, unimaginable wealth... and the constant threat of his father’s competitors.

“System, redeem one billion dollars,” Logan said.

[Redeeming One Billion USD...]

[Congratulations! Your E-rank fire affinity has evolved into SSS-rank Phoenix Flame Affinity!]

Now blessed with talent and wealth, all that's left is training relentlessly, growing his core, and unlocking even more different affinities within it.

Follow along as Logan uses wealth and determination to rewrite his fate and grow stronger than anyone ever imagined.",176 Chapters,https://book-pic.webnovel.com/bookcover/32602909908344805?imageMogr2/thumbnail/600x&imageId=1749227492524
https://www.webnovel.com/book/the-heroine-is-my-stepsister-and-i'm-her-final-boss_32457815208226205,"The Heroine is My Stepsister, and I'm her Final Boss",Jagger_Johns101,1.0M Views,4.2,N/A,"Arnold wakes up trapped as Atlas, the hapless prince in Lara’s beloved otome game—only this version of Atlas has demons bowing at his feet and calling him their messiah. While Lara showers him with sisterly kisses and heartfelt confessions, hordes of fiends whisper promises of ultimate power if he’ll embrace his role as the Final Boss. But with every prophecy he shatters and every spoiler he wields, the original storyline unravels—demons rage, nobles panic, and the game itself tears to shreds. In a world built on scripted endings, Atlas will carve out his own destiny…one deadly choice at a time.

In this LitRPG romance gone wrong, survival isn't just about beating the system—it's about escaping the heart of a yandere.


Reader Goals:
50 Golden Tickets = 1 Extra Chapter
150 Power Stones = 1 Extra Chapter
1 Magic Castle = 2 Extra Chapters",272 Chapters,https://book-pic.webnovel.com/bookcover/32457815208226205?imageMogr2/thumbnail/600x&imageId=1755877517225
