seriesId,title,authors,category,subcategory,description,pubPeriod,ageGrade,viewCount,ratingCount,ratingSum,thumbnail,tags,totalCount
52518104,로그인 무림,제로빅,웹소설,무협,"[독점연재]

F급 헌터로 살았다. F급 헌터로 죽을 줄 알았다.

“어때, 쓸 만해?”
“이딴 쓰레기는 어디서 주워왔냐?”

집 앞 분리수거장에서 고물 캡슐을 발견하기 전까지는.

-[진태경]이 기기에 등록됩니다.
-[무림]에 접속하시겠습니까?

그리고 눈앞에 펼쳐진 새로운 세상.
살아 숨 쉬는 오감! 엄청난 자유도!

“와, 이런 건 처음 보네.”

삐빅.

-[로그아웃]이 불가능합니다!

“……이런 건 진짜 처음 보네.”

이거, 게임이 맞긴 한 거지?","월, 수, 금",All,207491797,803252,7356865,//page-images.kakaoentcdn.com/download/resource?kid=cvJVBQ/hyZ8wDeMjs/w84BZIMRWTLvy1eHBirTZk&filename=o1,"창, 명문세가, 망나니, 퓨전, 빙의, 시스템, 천재, 노력, 성장",1184
55516007,네크로맨서 학교의 소환천재,일제사격,웹소설,판타지,"네크로맨서 진영과 프리스트 진영의 ‘100년 전쟁’ 이후.
힘의 구도를 뒤바꿀 역대급 인재가 태어났다.

“저 희귀 케이스인가요? 재능 있는 거예요?”

무엇을 상상하든 그 이상의 잠재력.
아버지의 언데드 군단을 손에 넣고, 대륙을 양분하는 위대한 네크로맨서 학교 ‘키젠’에 입학한다.

엘리트들 사이에 모여 있어도 천재는 천재.
새로운 케이스의 등장에 연구계가 발칵 뒤집히고, 직속제자로 삼기 위해 교수들이 가만 내버려 두질 않는다.
온 왕국의 관계자들과 기관장들이 그를 영입하기 위해 몸이 달아있다. 

“교수님! 리치는 언제 만들 수 있나요?”
“재능도 적당히 있어야지 선 넘네 진짜.”

천재 중의 천재가 나타났다.

그림 작가 : 쵸쵸","월, 화, 수, 목, 금",All,202610596,962929,9349546,//page-images.kakaoentcdn.com/download/resource?kid=czbDf7/hAJreY7wa9/yy8EvXPtv0FfAm8l96kHgK&filename=o1,"천재, 성장, 마법사, 하렘, 생존, 학원, 마왕, 먼치킨, 만능, 노력, 성직자, 네크로맨서",1531
58974573,말단 후궁의 딸로 태어났습니다,월면,웹소설,로맨스,"눈 떠보니 옹주였다.

사극 열심히 본 보람도 없이 실제 역사와 동떨어진 세계관의 조선에서 공주도 아닌 옹주로 다시 태어나 버렸다.
말단 중의 말단 후궁의 딸로 태어났으니 그냥 조용히 살고 싶었는데 여의치가 않아 결국…….

……비어있는 중전 자리를 노리던 영빈과 그 아들을 밀어내 버렸다……!

그리고 깨달았다. 이 세계가 예전에 읽은 소설과 유사하다는 걸!
최종 보스, 아니 악역이었던 영빈과 그 아들 경언군으로 인해 일찌감치 사라졌을 엑스트라1 포지션이었던 내가, 어쩌다 보니 그들을 치워버렸다는 사실을!
덕분에 본래대로라면 살해당했을 세자도 살아 있고,
암투를 겪으며 세자로 책봉되어 인간불신이 되었어야 할 대군도 멀쩡!

이거 이대로 괜찮은가 싶지만…… 뭐 괜찮겠지?
소설 내용과는 많이 동떨어졌지만 오히려 평화로워진 전개에 안심하고 즐겁게 살고 싶었는데…….
세상일은 그렇게 뜻대로 흘러가지 않는 법이더라.

***

“그래. 시아야, 아비가 보고 싶지 않더냐?”
“응.”

솔직히 좀 자주 보는 생물학적 아비와.

“아바마마, 누이가 아무래도 천재인 것 같습니다.”
“우?”

착하고 잘생기고 생명의 은인이기까지 하지만 다소 팔불출인 세자와.

“사과해라. 새끼 고양이들 앞에서 나쁜 짓 한 거.”
“?”

애는 착한데 좀 성가신 6살 차이 나는 손위 형제까지.

다들 살기 퍽퍽한 건 알겠는데......
힐링이 필요하면 강아지를 키우든가 자식을 낳든가 해라…….

***

“한강에서는 유생들이 배를 띄우고 낙화놀이를 구경한다는데 그것도 아름답대요.”
“그런 것도 있구나. 언젠가 한번 보고 싶네.”
“나중에 같이 보러 가요.”

이 어린애가 지금 날 꼬시는 건가.


[#환생 #책빙의 #가상조선 #폭력아기 #금지옥엽옹주자가 #오늘만사는여주 #세자오라버니 #과보호오빠 #연하남 #덕질하는여주 #자라지않는여주]

일러스트 By 올차(@ollcha_)
타이틀 디자인 By 타마(@fhxh0430)",매일,All,65929474,212719,2104952,//page-images.kakaoentcdn.com/download/resource?kid=oSSHM/hzmU3mcydu/vihza7W49xwdHgIphCnk00&filename=o1,"궁정로맨스, 동양풍, 육아물, 빙의물, 사이다녀",413
61097897,신마대제,은검,웹소설,무협,"마도의 하늘이라 불리는 마도십문.
그들이 힘을 모으니, 세상은 이를 마전(魔殿)이라 불렀다.

그리고 지금 천하만마의 성지에서,
무림을 집어삼킬 신마(神魔)가 눈을 뜬다.",매일,All,60819654,145234,1384283,//page-images.kakaoentcdn.com/download/resource?kid=bu0TdB/hAL2evrL1J/mb4koRk6B6YdbokflZmHT1&filename=o1,"정통, 복수, 생존, 천재, 노력, 성장, 지존",1095
67248437,슈퍼스타였지만 망돌 리더가 돼,보오나,웹소설,현판,"국민 오빠, 국민 남사친.
자타공인 슈퍼스타 강봉현!

국내 최고 권위를 자랑하는 시상식에서 대상을 거머쥔 역사적인 날,
갑작스러운 교통사고로 사망하게 되는데…….

세상을 하직하던 바로 그 순간.

 【메인 퀘스트】
 성공적인 재데뷔를 위하여!
 ※ 새로운 세계에서 새로운 성공을 거머쥐세요! (∩_∩)

…예에…?","월, 화, 수, 목, 금",All,1214490,13975,139231,//page-images.kakaoentcdn.com/download/resource?kid=rpHRa/dJMb9PsEjv8/EJ8LUZ5AxJRUXI7Db4jPsK&filename=o1,"빙의, 회귀, 시스템, 천재, 노력, 성장, 가수",125
66803941,낙양진가 막내아들,묘수,웹소설,무협,"멸문당한 가문, 친우는 배신자였으며,
믿었던 이들은 등을 돌렸다

『낙양진가 막내아들』

천장단애 절벽 위, 절체절명의 순간
손에 쥔 신비한 곡옥
그것이 진천우를 다시 과거로 이끌었다!

“천년만년이 지나도 끝까지 쫓아가, 찢어 주겠다.”

운명을 거스른 한 사내의 복수가
지금 시작된다!

낙양진가의 막내아들 진천우
이제 무림을 재단(裁斷)할 시간이다!
",매일,All,5271215,16129,152778,//page-images.kakaoentcdn.com/download/resource?kid=Rcmjd/hAJmHUYFrJ/6FK4moF2icf8OHbk6kKkp1&filename=o1,"퓨전, 선계, 복수, 귀환, 전쟁, 생존, 깽판, 회귀, 천재, 성장, 사파, 상인",242
47050646,템빨,박새날,웹소설,판타지,"공사장에서 벽돌 나르고 삽질하는 불운한 인생의 신영우.
그런데 심지어 게임 속에서 노가다라니.
하지만 불운한 인생이라 한탄하던 그에게도 행운이 찾아오는 것인가.
퀘스트 수행을 위하여 북쪽 끝의 동굴로 향한 '그리드'.
그곳에서 '파그마의 기서'를 발견한 그는 레전드리 직업으로 전직하게 되는데…….","월, 수, 금, 토",All,1198905900,2975319,28522086,//page-images.kakaoentcdn.com/download/resource?kid=txFpi/hAJrJeGkj0/MoqtCOURT1AfKtfxZUXtM0&filename=o1,"게임, 레이드, 방송, 먼치킨, 시스템, 마계, 영지, 천재, 성장, 착각, 아티팩트, 고인물, 검사, 마법사, 대장장이/생산직",2060
66997055,나의 짐승 조련 일지,솔땀,웹소설,로판,"E급 헌터 강모래.  (23살, 조련술사)
작고 소중한 능력으로 동식물을 길들이며 평화롭게 살아가는 순수 결정 토끼 같은 그녀.


SS급 헌터 견수호. (27살, 음영술사)
천사 같은 얼굴에 악귀 같은 인성, 어디에나 내놔도 불안한 우리 견쪽이, 국민 개놈.

그런 순수 결정 그녀에게 독특한 취향이 있었으니….
바로 견수호의 12년간 찐 팬이라는 것.

***

""저, 저기, 견수호 헌터 폭주 직전 같지 않아?""
""으악!""

어느 날 갑자기 트럭에 치이듯 견수호에게 치였다?
쥐꼬리만 한 도움 안 되는 능력인 줄 알았는데 웬걸.

""자. 이럴 때는 심호흡 하시고, 떠올려 보세요. 열심히 일하는 개미, 귀여운 고양이….""

모래는 테이밍 능력으로 견수호의 폭주를 잠재우고 위기를 모면하는데….

그런데 그때부터 견수호가 알짱거리기 시작한다.

“어떻게 하면 날 길들여 줄래요?”

…사람을 길들여도 되나요?","월, 목, 금, 토, 일",All,4332227,23066,227902,//page-images.kakaoentcdn.com/download/resource?kid=bfZ7j5/hAMhlVC1Rr/pMIvWIs551lybs7BBqp6iK&filename=o1,"로맨스판타지, 오해물, 짝사랑, 첫사랑, 계략남, 존댓말남, 집착남, 상처녀, 순정녀, 계약관계, 달달물, 전문직물, 소유욕/독점욕",147
63654924,닥터 최대호,조석호,웹소설,현판,"닥터 최대호!
그 누구와도 타협하지 않고 자신만의 길을 간 의사.
환자의 생명보다 소중하고 비싼 건 세상에 없다.",매일,All,27935854,103245,1010086,//page-images.kakaoentcdn.com/download/resource?kid=daQ6UM/hAC1M2hHqm/IVhHDJkkj2kH23JSQYAXRK&filename=o1,"메디컬, 천재, 노력, 성장, 의사, 전문직",701
65088717,적룡무제,천봉,웹소설,무협,"그가 선보이는 또 다른 전설!

「적룡무제」

무림의 절대지존 무제(武帝), 이환
압도적인 무력으로 천하무림을 일통하고
관무불가침(館武不可侵)이라는 신화까지 이룩한 뒤
눈을 감고 영면에 드는데……

“환생이라니…….”

버림받은 황자의 몸으로 깨어난 이환은
자신의 시대가 철저히 지워졌음에 탄식한다
그의 모든 것이었던 대야성(大野城)도
충직한 수하였던 삼왕(三王)의 흔적도
모두 사라진 시대

“되돌려 놓으면 그뿐.”

잃었던 모든 걸 되찾고,
천하에 군림할 무제의 시대가 다시 시작된다!",매일,All,20612317,51081,483766,//page-images.kakaoentcdn.com/download/resource?kid=yrrMm/hAHIq8i0OO/H7kj8uPFofz8MkzseEuUpK&filename=o1,"정파, 정통, 귀환, 빙의, 먼치킨, 천재, 영지, 성장, 지존, 왕족/귀족, 망나니",498
65553526,무당진경,방수윤,웹소설,무협,"“이 아이로 하겠소.”

어린 나이에 은자 세 냥에 무당파의 외문 무사 양성 교장으로 팔려 간 곽연.
상승 무공에 대한 갈망을 가지게 되는데.

교장 수련생들에게 겨우 허락된, 바늘구멍 같은 관문을 뚫고 본산 제자가 될 수 있을까? 

불의(不義) 앞에 독하지 않으면 군자가 아니다!

곽연의 거침없는 살불살조(殺佛殺祖)의 무림 행보가 마침내 시작된다.","월, 화, 수, 목, 금",All,13488974,37419,355935,//page-images.kakaoentcdn.com/download/resource?kid=c0EUg1/hAJq4Wt0Ix/vA2pU3iw8lfHjxfFtBMCPK&filename=o1,"노력, 성장, 무당",308
56143162,약먹는 천재마법사,글근육,웹소설,판타지,"이번 버전에서는 또 어떤 컨셉으로 게임해 볼까?

극한의 자유도를 자랑하는 게임 'WORLD'.
이번 'ver.3.0'에서는 마법 재능에 모든 걸 몰빵한다!
모든 스텟은 마법 관련 스텟에 올인!
마법 재능을 높여주는 대신, 막대한 디메리트가 걸리는 특성들.

“허수아비, 불면증, 마나중독자, 과유불급도 추가하고, 재인박명……. 수명은 상관없겠지.”

하지만...... 그래선 안 되었다.

캐릭터 생성 후, 정신을 잃고 깨어난 몸은 자신이 직접 생성했던 허약한 육체를 가진 '레녹'이었다.
육체를 일시적으로 원상태로 되돌릴 수 있는 건, 싸구려 마약 담배로 인한 일시적 도핑뿐.

화려한 네온사인과 마천루 건물들. 그리고 그 사이에 펼쳐진 비열하고 비정한 거리가 공존하는 도시, 발칸.
그곳에서 레녹은 우선 살아남아야 한다.

'재능'만 충만한 마법사의 처절한 하드보일드 생존기.

<약먹는 천재 마법사>","월, 화, 수, 목, 금, 토",All,47736701,299672,2941542,//page-images.kakaoentcdn.com/download/resource?kid=PFTTs/hAHIpWuRSq/vjPlCDxdKqhlKasFW5XePK&filename=o1,"게임, 차원이동, 빙의, 먼치킨, SF, 천재, 노력, 마법사",1463
65461865,미궁탐험 101,김두릅,웹소설,판타지,"미궁의 시대.
극한 환경 생존, 몬스터 토벌, 화물 운송 등 미궁을 돌파하는 탐험가의 가치와 인기가 높아졌다.

더 나은 탐험가를 뽑기 위한 오디션 프로그램 '미궁탐험' 시리즈도 나올 때마다 잭팟.
나 역시 미궁탐험 시리즈도, 게임도 즐기는 팬일 뿐이었는데,

콰르르르릉──!

회귀했다. 미궁탐험 게임 속 상태창과 함께.

[ 캐릭터 설하운 님을 환영합니다! ]
[ 남은 시간은 30일, 30일입니다! ]

살아남기 위해서는 오디션에 참여해 인지도를 올려야 한다.

─반갑습니다. UDT 출신 술사, 설하운입니다.
─투표 부탁드립니다.","월, 화, 수, 목, 금",All,15522154,104951,1031693,//page-images.kakaoentcdn.com/download/resource?kid=6YGpt/hAKLGOlJ7V/G4ucwnShZIOSkY9VkMqGF0&filename=o1,"게임, 천재, 성장, 군인, 회귀, 총, 방송",269
60009099,아카데미의 마피아가 되었다,씨즐,웹소설,판타지,"『아카데미의 마피아가 되었다.』

한 게임에 인생을 갈아 넣었지만
벽에 막혀서 만년 2등으로 살던 어느 날

[님은 님 닉네임으로 살라면 살 수 있겠음?]
ㄴ뒷세계흑막염: 남자는 못 먹어도 고지!

갑자기 받은 쪽지와 함께 게임에 빙의해 버렸다
그것도 암흑가 보스의 무능한 후계자로!

“그래, 혈연도 능력이라면 능력이지.”

게임 고인물은 어디 안 간다
압도적인 폭력, 끝없는 재력, 뒷세계의 인맥
뭐든 사용해서 살아남아 주마!","월, 화, 수, 목, 금",All,22116460,119835,1174688,//page-images.kakaoentcdn.com/download/resource?kid=clP6Pt/hAJrQqu4MZ/sSHRBjdIQjRdLkN6Bplfpk&filename=o1,"게임, 귀환, 깽판, 학원, 성장, 착각",1010
62335971,미국 씹어먹는 야구 천재,글생글사,웹소설,현판,"<동대 중학교 또다시 우승>
<U-15 왕중왕전 결승에서 퍼펙트게임을 달성한 괴물 배터리>

고작 만 15살의 나이에 150km의 공을 던지는 이 미친 중학생의 이름은 하루가 멀지 않게 미디어를 탔다.
한국 역사상 최고의 유망주라고 불리며,대한민국을 시끌벅적하게 만들던 천재.
하지만 그는 모종의 이유로 완전히 자취를 감췄고 누구도 그의 행보를 찾을 수 없었다.

그리고 2년 후.
미국을 씹어먹을 한국인 야구 천재가 등장했다.",매일,All,25455388,48502,456952,//page-images.kakaoentcdn.com/download/resource?kid=cEWgbQ/hAC1R4eo1C/WDDUmzQBBsguxr8FFxjVn0&filename=o1,"스포츠, 천재, 노력, 성장, 야구, 학생",904
63298785,병아리반 헌터는 효도 중!,밀차,웹소설,로판,"시스템에 의해 특별한 힘을 가진 각성자들이 생겨나는 세상.
새봄 유치원 병아리반, 그루는 4살에 S급 헌터로 각성한다.
그리고 그와 함께 주어진 퀘스트가 하나 있었으니…….

[퀘스트: 아이에게는 든든한 보호자가 필요합니다!]

보호자가 필요한 이유.
그것은 바로 그루에게 엄마, 아빠가 없기 때문이었다.

가족이 없는 그루는 우여곡절 끝에 대한민국 최고의 헌터에게 입양되고,
거기에 더해 새로운 스킬까지 생겨나는데-

[새로운 양육자를 찾아 슬롯에 등록해 봅시다!]
[아동은 다양한 활동으로 ‘효도 포인트’를 얻어 여러 영역에서 사용 가능합니다.]

양육자들을 모으면 빠른 성장이 가능하다고?

‘엄청나잖아!’

좋아, S급 양육자들을 모조리 모아 주겠어!

#최연소 S급 여주 #귀염뽀짝 유치원생 여주 #S급 먼치킨 양육자들 #과보호 양육자들
#헌터물 #가족물 #육아물 #개그물 #힐링물 #쌍방구원","화, 수, 목, 금",All,43381384,280093,2790752,//page-images.kakaoentcdn.com/download/resource?kid=qSD9x/hAFsEHG46Y/faTx699KXYomNsMQxqAtWK&filename=o1,"로맨스판타지, 육아물, 먼치킨, 성장물, 가족물, 여주판타지, 천재, 대형견남, 능력녀, 엉뚱발랄녀, 사이다녀, 애교녀, 치유물, 개그물, 힐링물",370
66750793,나만 계약 결혼인 줄 알았다,센리,웹소설,로판,"“공작님께서 마님을 무척이나 사랑하시는 것 같아요. 저런 표정은 처음 봐요!”

카이든이 나를? 그럴 리가.
우린 그냥 계약 결혼일 뿐인데.

“요새 공작님이 일찍 오시는 것도 다 마님 때문이라니까요?”
“솔직히 공작님이 이해돼요. 토끼 같은 아내가 성에서 기다리는데! 죽기 살기로 퇴근하죠.”

우리의 거래를 모르기에 하는 말이었다.
나는 황제에게 벗어나기 위해, 그는 북부를 지키기 위해 손을 잡았으니까.

그저 아내로서 예우를 다해 주는 것이라 생각했다.

“보고만 있지 말고 먹지그래. 아직 반도 못 비운 것 같은데.”
“살 좀 쪄야 해, 당신은.”
“잔말 말고 아 해. 이거 다 먹을 때까지 내 옆에서 떨어질 생각 말고.”

그런데 왜 나에게만 다정한 것 같지?

#계약결혼인줄알았는데남편이진심이다 
#여주챙기는낙으로사는남주 #상처많은아기고양이여주 
#여주만계약결혼에충실함 #남주는그냥여주에게충실함 
#힐링물 #착각물 #회귀물 #복수물 #허약한책략가여주 #수발마초남주",매일,All,1196488,4655,45463,//page-images.kakaoentcdn.com/download/resource?kid=ct0XI/hAJjGhxQ2c/Bxz2MwUoElmhmDKR3nxXR0&filename=o1,"로맨스판타지, 능력녀, 상처녀, 회귀물, 복수물, 계약관계, 힐링물, 착각물",171
66760758,일격필살의 소드마스터,단비령,웹소설,판타지,"멸망을 향해 나아가는 세상에서
눈을 뜬 한 남자의 이야기!

『일격필살의 소드마스터』

로스트 엘더 200회차 고인물, 가온
혈혈단신 스킬 하나만 가지고 빙의하다!

다만, 그 스킬의 상태가?

【소드마스터의 혼(魂)】
등급 : ★★★★★★★★★★★★(12성星-신화급)
【소모값 : 초당 100마나】
【보유 마나 : 1】

“……0.01초로 모든 걸 끝내겠다.”

그가 검을 펼치는 순간, 천지가 숨을 죽인다!",매일,All,5913062,34714,337990,//page-images.kakaoentcdn.com/download/resource?kid=IGBOM/hAMB82vUba/AdnzDICJKpuY2dCbkroxw0&filename=o1,"차원이동, 정통, 생존, 빙의, 먼치킨, 시스템, 영웅/신화, 성장, 착각, 검사, 만능",193
60848615,악당 삼촌이랑 살아요,밤비,웹소설,로판,"“애 키우는 취미는 없거든. 그러니까 쥐 죽은 듯이 조용히 지내라.”

포악한 협박에도 스스로 삼촌 집에 눌러앉게 된 아이카.
사고로 엄마를 잃은 아이카는 미래를 볼 수 있는 특별한 힘을 갖고 있는데.

“삼촌, 내가 자장가 불러줄까?”
“삼촌은 귀 오래 쓰고 싶은데.”
“삼촌, 내 뽀뽀는 백만 골드짜리야.”
“조카야, 화폐 가치는 그렇게 쉽게 떨어지지 않거든.”

그 힘으로 삼촌을 지켜야 하는데, 삼촌의 철벽이 만만치가 않다!
그래도 어떡해! 지켜야지.

[ 카셀 삼촌은 아이카를 절대 내쫓지 않는다 ]

도장도 쿵 찍고, 여차여차 위험에서 삼촌도 지켜내고, 눈이 예쁜 소꿉친구도 구했다!
이제 할아버지네로 돌아가서 발 뻗고 편하게 지내 볼까?

“야, 진짜 삼촌 버리고 갈 거야? 너 없이 삼촌 어떻게 살라고.”
“살 수 있어, 삼촌.”
“삼촌 아파서 힘든데, 그래도 갈 거야?”

삼촌, 평생 감기 한 번 걸린 적 없다며…….

꽃사슴 같던 소꿉친구는 그사이 또 왜 이렇게 까칠해져 있는지?
거리를 좀 뒀더니 아주 난리가 났다.

“아이카, 이제 내가 싫어진 거야?”
“응?”
“나 미워하지 마, 제발…….”

너 나 싫어하는 거 아니었어?


#예지 능력 여주 #햇살 여주 #해바라기 남주 #여주만 지키는 멍뭉이 남주 #삼촌과 조카 #검술 최강자 삼촌 #까칠하지만 쓸모 많은 삼촌","월, 화, 수, 목, 금",All,13922547,75274,750258,//page-images.kakaoentcdn.com/download/resource?kid=cxM6Vc/hAd4cc8SgS/vmKkQeMsgGEWnESZtDkjA0&filename=o1,"로맨스판타지, 육아물, 첫사랑, 순정남, 왕족/귀족, 능력남, 짝사랑남, 능력녀, 자상녀, 애교녀, 다정녀, 친구>연인, 소꿉친구, 힐링물, 권선징악",309
63962862,판타지 세계 속 바바리안으로 살아가기,파란영,웹소설,판타지,"남자는 매일 밤 세상의 모든 신에게 기도했다.

부디, 잠에서 깨어난 다음 날, 자신이 환상의 한가운데에 있기를.

그리고 어느날, 남자의 기도가 이루어졌다.

단지 그가 바라는 것과는 전혀 다른 형태로.","월, 화, 수, 목, 금",All,13656678,69998,673579,//page-images.kakaoentcdn.com/download/resource?kid=XzpBe/hAd4QV9How/kNZTfTKcfUXlLKiKxh8rV1&filename=o1,"빙의, 먼치킨, 차원이동, 착각, 영웅/신화, 만능, 검사",388
66476840,잊혀진 들판,김수지,웹소설,로판,"- 난 매일 기도해
이 사랑이 죽기를
오늘까지만 너를 사랑하고
내일은 이 사랑이 죽어 있기를 -

불륜으로 태어난 비운의 황녀, 탈리아 로엠 귀르타.

그녀는 무관심한 부모와 적대적인 이복형제들,
그리고 자신을 경멸하는 하인들 틈에서 일그러진 채 자란다.
다가오는 모든 이들에게 가시를 곤두세우는 것으로 스스로를 지켜 온 탈리아.
그런 그녀조차도 한 사람의 앞에서만큼은 무방비한 상태가 되고 만다.

그는 바로 동부의 귀공자, 바르카스 라에드고 시어칸.

황실의 가신이자 대공의 후계자로서 완벽함을 강요받아온 그는
학대에 가까운 훈육 속에서 대부분의 감정이 마비된 채 자라난다.
오로지 가문의 명예와 의무만을 위해 존재하는 남자.

그는 선황후(先皇后)와의 약속을 지키기 위해 탈리아의 이복언니 아일라와 혼약을 맺고,
절망에 휩싸인 탈리아는 서서히 망가져 간다.

그러나,
죽음이 예정된 그녀의 사랑은 예상치 못한 변곡점을 맞이하게 되는데....",,Fifteen,10362867,45251,437573,//page-images.kakaoentcdn.com/download/resource?kid=cCgoox/hAMCcX8eV3/CKas3bsyHVsChLHH5IUpj1&filename=o1,"로맨스판타지, 가상시대물, 카리스마남, 악녀, 상처녀, 능력남",114
67313045,지옥마제,요도 김남재,웹소설,무협,"세상을 피로 물들였던 마왕 혈무린.
그가 무림맹주의 손녀 백상아의 몸에 봉인되어 있다는 사실이 알려졌다.

정파와 사파, 마교에 팔대천까지. 
세상이 그 아이를 노리는 가운데.

무림을 떠나 살던 천요는 무림맹주에게 아이를 구해 달라는 부탁을 받게 된다.

“아저씬 누구예요?”
“나?”

한 손으로 백상아를 들어 올린 채로 빛이 쏟아지는 입구를 바라보며 천요가 답했다.

“널 지옥에서 구해줄 사람.”",매일,All,795170,3171,29566,//page-images.kakaoentcdn.com/download/resource?kid=d3pI9J/dJMb8Y4dg09/Uay900LRy7NPWe7LJjRqp1&filename=o1,"육아, 천재, 검",116
58819634,전설급 영웅은 아카데미 우등생,예로나,웹소설,판타지,"세계를 멸망 직전까지 몰아넣었던 태초의 악 에레보스에 맞선 다섯 영웅이 있었다.

[용자] 아르온.
[신의 대장장이] 드웨노.
[성운의 시조] 루나.
[지혜의 왕] 리시나스.
마지막으로 나 [시작의 영웅] 카일.

환생하고 보니 대영웅이라고 칭송 받고 있었다.

""나만 빼고.""

영웅의 업적을 기록한다는 신이 내린 선물
히어로 레코드가 있는 영웅 사관 학교.
그곳에 입학해서 그 이유를 알아 보자.

""까짓거 가서 우등생좀 되어 보지 뭐.""","월, 화, 수, 목, 금",All,59875442,195387,1885507,//page-images.kakaoentcdn.com/download/resource?kid=y66et/hzXapUNNZ1/vcEBsXhUzy9DxSxrHXH5eK&filename=o1,"정통, 환생, 하렘, 학원, 먼치킨, 영웅/신화, 천재, 노력, 성장, 고인물, 검사, 마법사, 정령술사, 용사, 테이밍",1017
67375607,버려진 까마귀 새끼는 사실 사랑받는 딸입니다,달 세뇨,웹소설,로맨스,"지난하기만 했던 삶을 끝내고 처음 보는 세상에서 눈을 떴을 때 곧 알 수 있었다. 내가 까마귀라는 것과 이번 삶은 저번보다 더 괴로울 거란 슬픈 확신.
끔찍한 시간들이 반복될 때마다 나는 신께 기도하며 죽어 갔다.
‘신이시여. 이제는 정말로 죽으면 안 될까요. 제발, 이대로 눈이 떠지지 않게 해 주세요.’
그래, 분명 그렇게 체념했었는데….

“허어, 제 분수도 모르는 것들 같으니라고. 도희는 내 할아버지가 될 때까지 같이 있겠다 하였으니 넘보지 마시오.”
“헹. 분수는 네가 모르는 것 같은데. 내가 쟤 사형인 거 잊었냐? 까마귀한테 누가 더 필요할지 생각 좀 하시지.”
“도희야. 저런 나잇값 못 하는 사람들보다는 내가 더 낫지 않아? 그래도 나는 황자인데.”

갑자기 삶에 뭐가 많이 생겼다? 이름도, 지낼 곳도, 심지어 엄청난 배경의 친구들(?)과 아버지(?)도.
‘…무슨 삶이 이렇게 고달파.’
인생, 쉽지 않네, 정말.

* * *

아가, 사실 처음 너를 봤을 때부터 나는 알았단다.
‘아, 이 아이구나.’
내가 영원히 사랑하게 될, 하나뿐인 딸이 너라는 걸.
비 오는 날에 발견한 처마 밑의 여린 새싹 같은 너를,
하나의 정을 주면 온 마음으로 돌려주는 너를,
누구든 어찌 사랑하지 않을 수 있을까.
‘그러니 부탁하마.’
너를 이대로 보낼 수 없어 붙잡은 이기심을,
이름을 부르고 싶었다는 이유로 맞지 않는 운명을 떠맡긴 태만함을,
마지막으로 그럼에도 불구하고 네게 아버지라고 불리고 싶은 욕심을.
부디 용서해 줄 수 있겠니, 도희야?


#동양풍 #무협물 #전생/환생 #초월적존재 #남장여자
#오해 #권선징악 #인외존재 #수인물
#첫사랑 #키잡물 #역하렘
#햇살여주 #능력녀 #외유내강 #걸크러시 #엉뚱녀
#성장물 #힐링물 #육아물 #여주중심",,Fifteen,216455,1096,10618,//page-images.kakaoentcdn.com/download/resource?kid=bemfVy/dJMb85I2mqi/CtwkkaeOTHnojPtCJKkijk&filename=o1,"동양풍, 오해물, 수인물, 환생물, 걸크러쉬, 외유내강, 능력녀, 힐링물, 성장물, 첫사랑, 남장여자, 역하렘, 육아물, 권선징악",108
51513025,구천구검,조진행,웹소설,무협,"[독점연재]

""꽃으로도 때리지 마라. 그가 구천 하늘의 주인이다.""

서자로 태어나 큰엄마와 배다른 형제자매들에게 갖은 폭력과 괴롭힘을 당하며 살아온 여섯 살 연적하.
결국 부친마저 병으로 죽자 큰엄마는 연적하를 창고에 가두어 버리는데……

세상과 격리되어 창고에 갇힌 십 년.
인외(人外)의 무공을 얻어 세상으로 탈출하다!

""내가 연씨들에게 감정이 좀 많아.""

구천구검의 오롯한 전승자 연적하의 거침없는 강호행이 지금 시작된다!

표지 일러스트 : 반경","월, 화, 목, 금",All,391594685,1729757,11235678,//page-images.kakaoentcdn.com/download/resource?kid=bJvZCK/hyqFdloLXQ/Cux7NbBvYMpQP7dWzkbOh0&filename=o1,"정통, 퓨전, 복수, 전쟁, 먼치킨, 영웅/신화, 천재, 노력, 성장, 도사, 정파, 사파, 술법, 검, 협객",1525
